leftIsValid,leftX,leftY,leftZ,leftNormalisedIsValid,leftNormalisedX,leftNormalisedY,leftNormalisedZ,rightIsValid,rightX,rightY,rightZ,rightNormalisedIsValid,rightNormalisedX,rightNormalisedY,rightNormalisedZ,eyePositionTimestamp
True,-39.2795372009278,198.511130651194,566.591815779453,True,0.590054035186768,0.304764270782471,0.410369455814362,True,26.1314239501953,198.020488838446,559.815437060533,True,0.439454913139343,0.298393160104752,0.388584405183792,43851089.599
True,-39.2331886291504,198.490833343166,566.617714788548,True,0.589945256710052,0.304833739995956,0.410427451133728,True,26.1736946105957,198.072988827349,559.981897224438,True,0.43937411904335,0.298467755317688,0.389165639877319,43851103.499
True,-39.2162284851075,198.496162895279,566.514644326658,True,0.589920043945313,0.304711639881134,0.410110682249069,True,26.2059879302978,198.094085904749,560.044366953385,True,0.439305812120438,0.298492878675461,0.389385372400284,43851119.497
True,-39.2766456604004,198.46853500811,566.493522972045,True,0.590062856674194,0.304745435714722,0.410013020038605,True,26.1576957702636,198.169388874985,560.158619785357,True,0.439430713653564,0.298462986946106,0.389829099178314,43851134.535
True,-39.2641944885254,198.435581180045,566.49044826103,True,0.590036332607269,0.304809600114822,0.409965813159943,True,26.1749610900879,198.217267633871,560.303638936078,True,0.439405739307404,0.298523485660553,0.390337944030762,43851148.492
True,-39.2743911743164,198.424481477886,566.369520080486,True,0.590076684951782,0.304701864719391,0.409574389457703,True,26.1757774353027,198.241566655438,560.318112675633,True,0.439406007528305,0.298489272594452,0.390410959720612,43851164.557
True,-39.3759498596192,198.35639330501,566.362800304257,True,0.590313911437988,0.304834067821503,0.409475713968277,True,26.0778675079345,198.334827188524,560.495912974142,True,0.439652115106583,0.298492133617401,0.39107421040535,43851194.715
True,-39.4124603271485,198.318511687258,566.233693120979,True,0.590417146682739,0.304772317409515,0.409028112888336,True,26.0553436279297,198.324536738588,560.482251186841,True,0.43970263004303,0.29849836230278,0.391019701957703,43851209.388
True,-39.5050888061524,198.24110409554,566.166257458525,True,0.590642690658569,0.304858148097992,0.408728629350662,True,25.9734363555908,198.370165224338,560.502861419237,True,0.43989560008049,0.298426866531372,0.391136258840561,43851224.407
True,-39.5178527832032,198.208524120763,566.175452557056,True,0.590672373771667,0.304934829473495,0.408720284700394,True,25.9340896606445,198.359964157404,560.560224867928,True,0.439991533756256,0.298510909080505,0.391304314136505,43851238.623
True,-39.5625534057617,198.192833966587,566.05788392308,True,0.590791821479797,0.304840087890625,0.408334136009216,True,25.8966636657715,198.328277000056,560.471536718045,True,0.440068989992142,0.298478871583939,0.390990406274796,43851254.491
True,-39.6461029052735,198.141088611155,566.016831711614,True,0.590991795063019,0.30490180850029,0.408146560192108,True,25.8111591339111,198.32169561162,560.423139482858,True,0.440262258052826,0.298439294099808,0.390831291675568,43851269.513
True,-39.6478424072266,198.123104874661,566.039160654758,True,0.590993642807007,0.304962754249573,0.408196002244949,True,25.7996883392334,198.288157918743,560.387476391662,True,0.440284460783005,0.298469305038452,0.390681356191635,43851283.609
True,-39.6692581176758,198.128311895604,566.002451044577,True,0.591047525405884,0.304912477731705,0.408086955547333,True,25.7731494903564,198.215387824487,560.241904012127,True,0.440330237150192,0.298459529876709,0.390142410993576,43851299.532
True,-39.7493019104004,198.111668599384,566.041244646338,True,0.591226756572723,0.304988443851471,0.408189505338669,True,25.6822814941406,198.193215361819,560.155533547432,True,0.440532088279724,0.298410415649414,0.389846593141556,43851314.537
True,-39.5646591186524,198.289237048058,565.972977690105,True,0.590803503990173,0.30455082654953,0.408178091049194,True,25.8434467315674,198.225679230867,559.894041190959,True,0.440136134624481,0.29805588722229,0.389064520597458,43851345.657
True,-39.3226547241211,198.485560221116,565.629956513884,True,0.590285062789917,0.303777754306793,0.407327473163605,True,25.9430732727051,198.590663819308,559.611417761033,True,0.439891636371613,0.296991169452667,0.388595372438431,43851359.477
True,-39.2132263183594,197.716233289432,563.712503871439,True,0.590333640575409,0.303278982639313,0.400444328784943,True,25.8904018402099,198.532924675717,559.072025020527,True,0.439962387084961,0.296515643596649,0.386840015649796,43851373.585
True,-39.4452590942383,200.359188198805,568.694068148267,True,0.590057075023651,0.3032546043396,0.419061273336411,True,25.8922100067138,198.380517546993,558.878209917962,True,0.439935356378555,0.296616703271866,0.386059165000916,43851389.553
True,-39.6507911682129,201.912208086896,571.717102552797,True,0.590041100978851,0.303343057632446,0.430300891399384,True,25.903730392456,198.453419242968,558.946181403983,True,0.439917296171188,0.296541064977646,0.386355191469193,43851404.542
True,-39.5937957763672,201.836149407219,571.54674621782,True,0.589938282966614,0.303314864635468,0.429680585861206,True,25.9824752807617,198.771065183518,559.563359095784,True,0.439801961183548,0.296565771102905,0.388650506734848,43851418.58
True,-39.539478302002,201.711801208848,571.237625748588,True,0.589862465858459,0.303235948085785,0.428570568561554,False,0,0,0,False,0,0,0,43851434.545
True,-39.4713096618653,200.401304555696,568.787274268796,True,0.590101838111877,0.30326908826828,0.419401258230209,True,26.0644779205322,198.976010268449,559.884389380287,True,0.439648360013962,0.296496689319611,0.389889717102051,43851449.537
True,-39.3803443908692,199.930272689333,567.908567762497,True,0.59003621339798,0.303283244371414,0.41611185669899,True,26.1751594543457,199.393849859912,560.687106378623,True,0.439480096101761,0.296519130468369,0.392880439758301,43851463.615
True,-39.3570556640625,199.708987802846,567.417658920722,True,0.590060353279114,0.303205668926239,0.414321899414063,True,26.3270931243896,200.305931663822,562.378138735497,True,0.439315497875214,0.296500861644745,0.399217128753662,43851495.676
True,-39.3135757446289,199.714704888674,567.408628180195,True,0.589961767196655,0.303184241056442,0.414300143718719,True,26.392499923706,200.287200230416,562.34501078188,True,0.439161062240601,0.296502977609634,0.399091988801956,43851508.545
True,-39.2563438415528,199.722984805951,567.326177926916,True,0.589841544628143,0.303078353404999,0.414051324129105,False,0,0,0,False,0,0,0,43851524.5
True,-39.2807312011719,199.722405356254,567.335092431746,True,0.589896202087402,0.303089171648026,0.414078563451767,True,26.4579372406006,200.355030306934,562.358449627676,True,0.439013749361038,0.296378433704376,0.399211436510086,43851539.527
True,-39.222225189209,199.723081817478,567.277168616116,True,0.589770078659058,0.303025275468826,0.413897901773453,True,26.5246143341064,200.429780177935,562.504665424794,True,0.438876122236252,0.296385318040848,0.399754643440247,43851553.608
True,-39.172779083252,199.700733081262,567.169947683114,True,0.58967250585556,0.302955210208893,0.413536578416824,True,26.6001472473144,200.486771945002,562.638183727458,True,0.438716381788254,0.296414732933044,0.400237828493118,43851569.475
True,-39.1891136169434,199.686018342233,567.146204799159,True,0.58971381187439,0.302959620952606,0.413445442914963,True,26.5861282348633,200.538618525411,562.642306214284,True,0.438750833272934,0.296312838792801,0.400309860706329,43851584.547
True,-39.1309432983399,199.723675852968,567.151919310885,True,0.589578032493591,0.302888840436935,0.413506269454956,True,26.6579704284668,200.539359699447,562.653532998419,True,0.438586384057999,0.296323627233505,0.400345861911774,43851598.618
True,-39.0664710998535,199.756544728334,567.076887377439,True,0.58943897485733,0.302740663290024,0.413308709859848,True,26.7179145812988,200.489735840007,562.547730652788,True,0.438436716794968,0.296309471130371,0.399957895278931,43851614.402
True,-39.0285453796387,199.807340579168,567.105359681248,True,0.589345812797546,0.302667617797852,0.413455814123154,True,26.7912178039551,200.522542297491,562.482074562547,True,0.438262790441513,0.296170085668564,0.39978963136673,43851644.736
True,-38.9509773254395,199.8539852326,567.039668223345,True,0.589174747467041,0.302501380443573,0.413303226232529,True,26.8553962707519,200.477875571999,562.39181022023,True,0.438104927539825,0.296162754297256,0.399455964565277,43851659.535
True,-38.9533462524414,199.861478391055,567.06993668307,True,0.589175760746002,0.302518755197525,0.413406580686569,True,26.8295288085937,200.500481192514,562.322397421499,True,0.438158810138702,0.296040177345276,0.399264335632324,43851674.457
True,-38.8793487548828,199.889356353771,567.110192885588,True,0.588999629020691,0.302505314350128,0.413564443588257,True,26.9024829864502,200.452880967396,562.222288806616,True,0.437979578971863,0.296028017997742,0.398896485567093,43851688.582
True,-38.8338203430176,199.933587490396,567.038494936761,True,0.588902831077576,0.302337467670441,0.413390308618546,True,26.9621658325195,200.368879136252,562.069502752335,True,0.437824726104736,0.296032816171646,0.398322135210037,43851704.535
True,-38.8573036193848,199.940774268758,567.0642632995,True,0.588952779769897,0.302350640296936,0.413479208946228,True,26.9094562530517,200.324393150502,561.878171867087,True,0.437926709651947,0.295914053916931,0.397672116756439,43851719.493
True,-38.81982421875,199.996716814539,567.118921734404,True,0.588856935501099,0.302295446395874,0.413714200258255,True,26.9527397155761,200.201424162915,561.675006154784,True,0.437803477048874,0.295943558216095,0.396895557641983,43851733.567
True,-38.7622146606446,199.994680325776,567.087316731899,True,0.588729381561279,0.30226543545723,0.413612872362137,True,26.9743785858154,200.002552518269,561.348712562736,True,0.437715858221054,0.295993804931641,0.395646780729294,43851749.528
True,-38.7622146606446,199.994680325776,567.087316731899,True,0.588729381561279,0.30226543545723,0.413612872362137,True,26.9743785858154,200.002552518269,561.348712562736,True,0.437715858221054,0.295993804931641,0.395646780729294,43851749.628
True,-38.8184242248535,199.986860733819,567.12159972282,True,0.58885383605957,0.302318453788757,0.413711339235306,True,26.9376068115234,199.935300478414,561.124812874119,True,0.437777280807495,0.295885920524597,0.394868761301041,43851764.509
True,-38.7245674133301,200.029253351635,567.110521872976,True,0.588638424873352,0.302219867706299,0.413724988698959,True,26.9971466064453,199.682675441582,560.771513148821,True,0.437597543001175,0.296017169952393,0.393474131822586,43851795.563
True,-38.7640342712403,200.003985199551,567.134073176923,True,0.588726878166199,0.302296936511993,0.41376993060112,True,26.974889755249,199.640339604118,560.594923262929,True,0.437630772590637,0.295909941196442,0.392872720956802,43851809.536
True,-38.7218704223633,200.021330432462,567.161340345109,True,0.588625907897949,0.302290976047516,0.413875132799149,True,26.9975090026855,199.546400925395,560.467123217818,True,0.437563121318817,0.295962691307068,0.392365306615829,43851823.583
True,-38.6988792419434,199.98345680377,567.107964585271,True,0.588582217693329,0.302310675382614,0.413664758205414,True,27.0101795196533,199.391243531311,560.276972172501,True,0.437510371208191,0.296072959899902,0.391592800617218,43851839.54
True,-38.7272834777832,199.955392844335,567.122206071072,True,0.588646709918976,0.30238339304924,0.413677364587784,True,26.9811954498291,199.348544581719,560.128963537016,True,0.437561869621277,0.29599791765213,0.391080528497696,43851854.408
True,-38.694580078125,199.971458998903,567.128894254557,True,0.588570177555084,0.302357792854309,0.413716644048691,True,26.9931640625,199.277870853338,560.03900670145,True,0.437523186206818,0.2960444688797,0.390718191862106,43851868.534
True,-38.6701278686524,199.956403735713,567.051170081497,True,0.588525295257568,0.302304565906525,0.41345602273941,True,26.9884624481201,199.184819487154,559.885292511877,True,0.437516212463379,0.29606693983078,0.390130609273911,43851884.538
True,-38.7241973876953,199.928299294432,567.054124608832,True,0.588650047779083,0.302365183830261,0.413433223962784,True,26.9382400512695,199.213747148343,559.826958843385,True,0.43762794137001,0.295942962169647,0.389980882406235,43851899.516
True,-38.708309173584,199.965976615496,567.093866892657,True,0.588606536388397,0.302331149578094,0.413600653409958,True,26.9732971191406,199.212242858714,559.842835092596,True,0.437548220157623,0.29596358537674,0.390028893947601,43851913.574
True,-38.7548408508301,199.929093808207,567.091507738307,True,0.588715136051178,0.302403926849365,0.413551241159439,True,26.9230251312256,199.20898568804,559.829536252543,True,0.43766325712204,0.295955628156662,0.389983534812927,43851945.554
True,-38.729850769043,199.974307094183,567.156371673308,True,0.588647127151489,0.302381664514542,0.413805961608887,True,26.9582233428955,199.243715581138,559.89620231055,True,0.437589287757874,0.295957505702972,0.390231937170029,43851958.554
True,-38.7212753295899,200.013066788844,567.124337475335,True,0.588629841804504,0.302267879247665,0.413749784231186,True,26.9648399353027,199.253584727628,559.917941615072,True,0.43757638335228,0.295961111783981,0.390311270952225,43851974.458
True,-38.7911033630371,200.003379808244,567.161118803323,True,0.588785231113434,0.302327394485474,0.413853973150253,True,26.9213371276855,199.357603641026,560.016286708928,True,0.437690019607544,0.295855045318604,0.390737920999527,43851989.502
True,-38.775188446045,200.040877681694,567.21567056299,True,0.588739693164825,0.30230975151062,0.414067596197128,True,26.9473361968994,199.40780947989,560.115122196683,True,0.437640964984894,0.295860469341278,0.391104727983475,43852003.65
True,-38.7658576965332,200.030762257354,567.1677801846,True,0.58872526884079,0.302278697490692,0.413906037807465,True,26.948595046997,199.38444475971,560.181044054213,True,0.437643498182297,0.295981287956238,0.391284584999084,43852019.553
True,-38.8499336242676,199.984907927714,567.183690368622,True,0.588917791843414,0.302389532327652,0.413903594017029,True,26.8974914550781,199.500451979936,560.288146117062,True,0.437775880098343,0.295860201120377,0.391752332448959,43852034.521
True,-38.836181640625,200.016151454677,567.202521454123,True,0.588882267475128,0.302346050739288,0.41399821639061,True,26.9108524322509,199.554011983744,560.406480558478,True,0.437758028507233,0.295880198478699,0.392184048891068,43852048.611
True,-38.8300018310547,200.017915969822,567.114193676694,True,0.588879823684692,0.302247047424316,0.413723558187485,True,26.9149703979492,199.567689922918,560.413388458715,True,0.437749624252319,0.295859634876251,0.39222127199173,43852064.527
True,-38.8729667663575,200.036368658822,567.101696696316,True,0.588978946208954,0.302195847034454,0.413705438375473,True,26.8926124572754,199.678608218927,560.511170950364,True,0.43781441450119,0.295738875865936,0.392654001712799,43852094.75
True,-38.842269897461,200.006507143063,566.999353615913,True,0.588923871517181,0.302146196365356,0.413350820541382,True,26.911039352417,199.65398152488,560.477460701366,True,0.437767773866653,0.295752465724945,0.39252033829689,43852109.429
True,-38.8996543884278,199.968140303978,566.964408954087,True,0.589061796665192,0.302186816930771,0.413197636604309,True,26.8748264312744,199.697142099513,560.466752860665,True,0.437851965427399,0.295651733875275,0.392536014318466,43852124.434
True,-38.8661994934082,200.006101033166,566.970532721374,True,0.58898252248764,0.302115857601166,0.413260102272034,True,26.8978443145752,199.70010996696,560.484833560959,True,0.43780055642128,0.295665562152863,0.392596036195755,43852138.606
True,-38.8529891967774,200.022874451118,566.866804454811,True,0.588965356349945,0.301969468593597,0.412954300642014,True,26.8941974639892,199.624153312017,560.417324466503,True,0.437799990177155,0.295747637748718,0.392297983169556,43852154.535
True,-38.9183082580567,200.001933818301,566.850783600434,True,0.589118123054504,0.301994919776917,0.41288024187088,True,26.8536109924316,199.677194020831,560.355085785664,True,0.437889814376831,0.295569807291031,0.39216348528862,43852169.554
True,-38.8920097351075,200.009796001935,566.823889664665,True,0.589061081409454,0.301949769258499,0.412804961204529,True,26.8697509765625,199.67524376102,560.366123030987,True,0.437853455543518,0.295585989952087,0.392195850610733,43852183.618
True,-38.8897323608399,199.981746421107,566.710040067024,True,0.589072525501251,0.301883935928345,0.412416368722916,True,26.8551540374756,199.61160647147,560.287245115021,True,0.43787756562233,0.295630156993866,0.391876220703125,43852199.5
True,-38.8897323608399,199.981746421107,566.710040067024,True,0.589072525501251,0.301883935928345,0.412416368722916,True,26.8551540374756,199.61160647147,560.287245115021,True,0.43787756562233,0.295630156993866,0.391876220703125,43852199.6
True,-38.9776039123535,199.927657760357,566.680038253234,True,0.589280486106873,0.301962018013,0.412260740995407,True,26.7791633605957,199.650710708981,560.269764723702,True,0.438053041696548,0.295530319213867,0.391866058111191,43852214.43
True,-38.9987869262696,199.905073288547,566.54926049956,True,0.589347720146179,0.301866710186005,0.411825358867645,True,26.7581996917724,199.656851629362,560.250187358955,True,0.438099920749664,0.295496106147766,0.391811728477478,43852245.58
True,-39.0899772644043,199.88949065364,566.4956956568,True,0.589564621448517,0.301840573549271,0.411639809608459,True,26.6849861145019,199.754796913926,560.282413298956,True,0.438275635242462,0.295329809188843,0.392024338245392,43852259.501
True,-39.0972213745117,199.887736503934,566.477692817429,True,0.58958375453949,0.301824688911438,0.411581426858902,True,26.676155090332,199.805382519128,560.364937451169,True,0.438305556774139,0.295316576957703,0.392340481281281,43852273.552
True,-39.124568939209,199.865942549298,566.35305761244,True,0.589664340019226,0.301734328269959,0.411166191101074,True,26.6451454162597,199.811312776052,560.386941253629,True,0.438379526138306,0.295328617095947,0.392416179180145,43852289.493
True,-39.2254180908203,199.811204647948,566.31855058817,True,0.589902818202972,0.301808893680573,0.410995692014694,True,26.5590362548828,199.904051878773,560.469776281321,True,0.438589572906494,0.29522892832756,0.392781376838684,43852304.489
True,-39.2263374328614,199.787969860949,566.248155319499,True,0.589915633201599,0.301780164241791,0.410748690366745,True,26.5621147155761,199.970858189454,560.592382777248,True,0.438596159219742,0.295226484537125,0.393241584300995,43852318.6
True,-39.2446899414063,199.757045199705,566.090470156226,True,0.589980602264404,0.301672637462616,0.410219520330429,True,26.539737701416,199.996606456479,560.620943292334,True,0.438651442527771,0.295204937458038,0.393360406160355,43852334.535
True,-39.3373336791992,199.68975199018,566.032018849756,True,0.590204298496246,0.301746994256973,0.409959703683853,True,26.4636783599853,200.078223684137,560.686716868096,True,0.438836127519608,0.295109391212463,0.393659472465515,43852349.458
True,-39.3366851806641,199.701851019334,565.976367832807,True,0.590209782123566,0.301661938428879,0.409799188375473,True,26.4615135192871,200.121868152081,560.782939175801,True,0.438851565122604,0.295125603675842,0.394010633230209,43852363.645
True,-39.4320373535157,199.577556747058,565.841299783826,True,0.590453028678894,0.301769942045212,0.409234404563904,True,26.3587646484375,200.140237321433,560.829838956641,True,0.439093947410584,0.295139461755753,0.394178479909897,43852395.549
True,-39.4284439086914,199.553932061698,565.821384425434,True,0.59044873714447,0.301796704530716,0.409145087003708,True,26.3786144256592,200.146784761943,560.875845314368,True,0.439052581787109,0.295176655054092,0.394330024719238,43852408.54
True,-39.4492340087891,199.546255484568,565.692974912636,True,0.590514302253723,0.301673233509064,0.408734142780304,True,26.347318649292,200.11300269386,560.798376962951,True,0.439116567373276,0.295160859823227,0.394048869609833,43852424.462
True,-39.5508613586426,199.497340308449,565.656218685186,True,0.590754985809326,0.301733553409576,0.408563226461411,True,26.228364944458,200.14670868227,560.743825067393,True,0.439387559890747,0.295031368732452,0.393916428089142,43852439.463
True,-39.5652503967285,199.503591934589,565.625234381929,True,0.590791940689087,0.301687151193619,0.408473312854767,True,26.2302074432373,200.130912222956,560.725542173441,True,0.439381092786789,0.295043736696243,0.393841147422791,43852453.593
True,-39.5984077453614,199.449218210292,565.528175689439,True,0.590884029865265,0.301693260669708,0.408107310533524,True,26.1861190795898,200.048020144901,560.604893282636,True,0.4394690990448,0.295081406831741,0.393368721008301,43852469.491
True,-39.7052993774414,199.394163591709,565.504955728952,True,0.591135323047638,0.301780819892883,0.407971799373627,True,26.0674438476562,200.045116193271,560.507352709041,True,0.439734399318695,0.294979870319366,0.393059909343719,43852484.531
True,-39.7200355529785,199.398855681005,565.494804154751,True,0.591170310974121,0.301760196685791,0.407945364713669,True,26.0399990081787,199.979320738074,560.428545826308,True,0.439788430929184,0.295028448104858,0.392738044261932,43852498.633
True,-39.7425346374512,199.362429840561,565.395304958937,True,0.591237485408783,0.301726877689362,0.407592177391052,True,25.9926376342773,199.874180702655,560.241819052696,True,0.439877361059189,0.295039117336273,0.392033278942108,43852514.538
True,-39.8379249572754,199.30348103116,565.384674156134,True,0.591460883617401,0.301836103200912,0.407491654157639,True,25.8875827789306,199.794142867727,560.043487639538,True,0.440099626779556,0.294985204935074,0.391320794820786,43852544.64
True,-39.8454818725586,199.282825930103,565.286969342378,True,0.591492772102356,0.301772445440292,0.407162070274353,True,25.8563766479492,199.647441217652,559.872017961062,True,0.440151363611221,0.29509836435318,0.390616446733475,43852559.532
True,-39.9171257019043,199.218461777478,565.285194502519,True,0.591660797595978,0.301902413368225,0.407083123922348,True,25.778018951416,199.591898908753,559.746675701156,True,0.440319508314133,0.29507452249527,0.390160530805588,43852574.552
True,-39.9098472595215,199.219630371744,565.282560792265,True,0.591644406318665,0.301897138357162,0.407076209783554,True,25.7756023406982,199.510866841487,559.616191553605,True,0.440310567617416,0.295097589492798,0.389659434556961,43852588.58
True,-39.9057655334473,199.186208035919,565.195998097601,True,0.591648697853088,0.301871716976166,0.406766980886459,True,25.7501430511474,199.400212999631,559.409452826419,True,0.440347075462341,0.295097529888153,0.388885706663132,43852604.492
True,-39.9547233581543,199.148325959617,565.184714474732,True,0.591764569282532,0.301937133073807,0.406688421964645,True,25.6637439727783,199.369259023808,559.267301922112,True,0.440533310174942,0.295004367828369,0.38840514421463,43852619.525
True,-39.9529418945313,199.195087203558,565.169578389262,True,0.591760218143463,0.301824867725372,0.406694322824478,True,25.6788444519043,199.312136940247,559.147211215637,True,0.440485537052155,0.29498952627182,0.387963861227036,43852633.644
True,-39.9494819641114,199.170941707322,565.096591740098,True,0.591763615608215,0.301795184612274,0.406438201665878,True,25.6509456634521,199.180682250424,558.976297609588,True,0.440530359745026,0.295072019100189,0.387278646230698,43852649.456
True,-40.0105476379395,199.122196047077,565.113034664344,True,0.591904103755951,0.301912903785706,0.406434118747711,True,25.6052150726318,199.12060178503,558.848190350115,True,0.440622806549072,0.29505443572998,0.3868088722229,43852664.432
True,-39.9699821472168,199.145791016599,565.083012553075,True,0.591813862323761,0.301831990480423,0.406366974115372,True,25.6105690002441,198.981410823305,558.616114543991,True,0.440584778785706,0.295085310935974,0.385923266410828,43852695.601
True,-40.0274772644043,199.158172991875,565.122608464879,True,0.591939806938171,0.301849573850632,0.406505137681961,True,25.5827713012695,198.971930308586,558.548442448154,True,0.440642833709717,0.295030027627945,0.38570049405098,43852709.524
True,-40.0016403198242,199.220350901873,565.22819331098,True,0.591862678527832,0.30183669924736,0.406906723976135,True,25.6147937774658,198.96342649286,558.514839558966,True,0.440565198659897,0.295010447502136,0.385585516691208,43852723.554
True,-39.9678115844727,199.267893798934,565.244404476015,True,0.591780364513397,0.301756858825684,0.407011717557907,True,25.632905960083,198.891673779727,558.448463397346,True,0.440514773130417,0.295085251331329,0.385295808315277,43852739.533
True,-39.9936981201172,199.260227897389,565.366641835922,True,0.591823220252991,0.301905155181885,0.407385855913162,True,25.6136493682861,198.915982921582,558.466310970761,True,0.440561890602112,0.295054793357849,0.385379433631897,43852754.507
True,-39.973430633545,199.365991683446,565.48026515094,True,0.591755628585815,0.301811754703522,0.407862335443497,True,25.6609954833984,198.939165618175,558.561212199535,True,0.440461397171021,0.295111864805222,0.38570311665535,43852768.443
False,0,0,0,False,0,0,0,True,25.6769752502441,198.940387130213,558.585514415285,True,0.440426588058472,0.295136213302612,0.38578063249588,43852784.485
True,-40.0161170959473,199.442731463905,565.590747413928,True,0.591834425926209,0.301774382591248,0.408295899629593,True,25.6283702850342,199.035311388548,558.669177917791,True,0.440550088882446,0.295032650232315,0.386150926351547,43852799.516
True,-40.0102500915528,199.514717161223,565.713352382729,True,0.591800332069397,0.301759898662567,0.408762007951736,True,25.6472778320312,199.082845605274,558.797434884881,True,0.440519422292709,0.295076310634613,0.386606842279434,43852813.518
True,-40.1180725097657,199.516356153471,565.818303255346,True,0.5920330286026,0.301870286464691,0.409092605113983,True,25.5565929412842,199.145713234957,558.927645407833,True,0.440743565559387,0.295090436935425,0.387086391448975,43852845.56
True,-40.1292152404785,199.505384194592,565.82112758117,True,0.592058777809143,0.301895797252655,0.409088939428329,True,25.5412406921386,199.196768210489,559.032472204008,True,0.440790325403214,0.295100867748261,0.387472927570343,43852858.536
True,-40.133171081543,199.448018342201,565.743084757071,True,0.592081606388092,0.301928639411926,0.408779084682465,True,25.503267288208,199.20610049965,559.068306691535,True,0.440881878137589,0.295121222734451,0.38759583234787,43852874.596
True,-40.2478790283203,199.482169619181,565.850231813227,True,0.592328131198883,0.30197486281395,0.409153640270233,True,25.4335651397705,199.277322044061,559.163650032442,True,0.441054344177246,0.295079559087753,0.387975662946701,43852889.504
True,-40.2492256164551,199.570542812673,566.01487193885,True,0.592303812503815,0.301972329616547,0.409770101308823,True,25.4459133148193,199.335686520435,559.290433293142,True,0.441039055585861,0.295099198818207,0.388439327478409,43852903.587
True,-40.25244140625,199.514739838344,566.02017858921,True,0.592313230037689,0.302092254161835,0.409723103046417,True,25.4386672973633,199.33103700487,559.36539172388,True,0.441062420606613,0.295191586017609,0.388668835163116,43852919.431
True,-40.298152923584,199.515929090322,566.038971604848,True,0.592415392398834,0.302110195159912,0.409783333539963,True,25.4049472808838,199.404023245383,559.468081895498,True,0.441152125597,0.295154422521591,0.389073699712753,43852934.521
True,-40.2559127807617,199.55180102142,566.063782455293,True,0.592313289642334,0.302063643932343,0.409901946783066,True,25.4465312957763,199.437686368664,559.606388851478,True,0.441069334745407,0.295237690210342,0.389545291662216,43852948.613
True,-40.2051086425782,199.52827419359,565.986673493847,True,0.592208683490753,0.302028298377991,0.409633576869965,True,25.4873466491699,199.429329712191,559.643010742365,True,0.440977811813354,0.295295357704163,0.389650464057922,43852964.468
True,-40.1948928833008,199.517885695504,565.96544797913,True,0.592188715934753,0.302026569843292,0.40955525636673,True,25.5260314941406,199.52929205505,559.806745327666,True,0.440906256437302,0.295269906520844,0.390277296304703,43852994.619
True,-40.1697235107422,199.480119415477,565.847275747722,True,0.592149317264557,0.301975846290588,0.409142047166824,True,25.5343608856201,199.507521461217,559.825451250402,True,0.440887928009033,0.295335471630096,0.390311062335968,43853009.431
True,-40.2405700683594,199.440340229172,565.806220008069,True,0.59231960773468,0.302012801170349,0.408968091011047,True,25.496597290039,199.590883151992,559.867531842414,True,0.440981864929199,0.295210003852844,0.390537917613983,43853024.485
True,-40.2243995666504,199.394766599733,565.682055912555,True,0.592302083969116,0.301971554756165,0.408527225255966,True,25.497953414917,199.656296507957,560.005584351419,True,0.440993279218674,0.295227497816086,0.391044914722443,43853038.636
True,-40.2395286560059,199.286094246646,565.39554908613,True,0.592382311820984,0.301883518695831,0.40750589966774,True,25.4819374084472,199.685561100036,560.02883798894,True,0.441033363342285,0.295192837715149,0.391151130199432,43853054.431
True,-40.3058738708496,199.113390674534,565.159822522044,True,0.592576324939728,0.301981717348099,0.406570643186569,True,25.4014186859131,199.806655551781,560.163836584474,True,0.441235721111298,0.295092195272446,0.391712039709091,43853069.501
True,-40.3016929626465,198.988871236529,564.915456826536,True,0.592607259750366,0.301971852779388,0.405663251876831,True,25.4136962890625,199.861375708459,560.301754059817,True,0.441221445798874,0.29513156414032,0.392206430435181,43853083.546
True,-40.3136558532715,198.856985350867,564.694751877597,True,0.592672407627106,0.302002757787704,0.404821574687958,True,25.4014987945556,199.866885713058,560.342032501213,True,0.441253423690796,0.29516464471817,0.392338871955872,43853099.417
True,-40.3805465698242,198.748971246118,564.602472524693,True,0.592844665050507,0.30212414264679,0.404409378767014,True,25.334867477417,199.929153038498,560.414848865418,True,0.441416025161743,0.295116662979126,0.392637938261032,43853114.519
True,-40.3691902160645,198.705841734671,564.400190609858,True,0.592849135398865,0.301992982625961,0.403726607561111,True,25.3602638244629,199.97646904055,560.457383325157,True,0.441362649202347,0.295066118240356,0.392825126647949,43853145.609
True,-40.3853149414063,198.718571864015,564.369316510024,True,0.592889904975891,0.301933318376541,0.403644412755966,True,25.3285655975342,200.025327302987,560.433754668837,True,0.441435396671295,0.294939458370209,0.392806798219681,43853159.413
True,-40.3853149414063,198.718571864015,564.369316510024,True,0.592889904975891,0.301933318376541,0.403644412755966,True,25.3285655975342,200.025327302987,560.433754668837,True,0.441435396671295,0.294939458370209,0.392806798219681,43853159.513
True,-40.3633766174317,198.753427438189,564.411254966344,True,0.592831790447235,0.301907360553741,0.403815507888794,True,25.3693733215332,200.00381417912,560.425931311725,True,0.441339671611786,0.294975131750107,0.392757773399353,43853173.609
True,-40.2976837158203,198.808976753365,564.383502207318,True,0.592681765556335,0.30176317691803,0.403791904449463,True,25.4062404632568,199.935024684211,560.410503384427,True,0.441250801086426,0.295099794864655,0.392631024122238,43853189.515
